Chrom,Start,Stop,GeneID,Num,Strand
chr10,91096617,91098658,Ikbip,0,+
chr4,56749679,56751651,Ikbkap,0,-
chr8,22659204,22661389,Ikbkb,0,-
chr1,131254601,131255304,Ikbke,0,-
chrX,74448359,74453778,Ikbkg,0,+
chr11,11769581,11772926,Ikzf1,0,+
chr1,69531209,69538767,Ikzf2,0,-
chr11,98464692,98466985,Ikzf3,0,-
chr10,128632414,128634047,Ikzf4,0,-
chr7,131388648,131391636,Ikzf5,0,-
chr1,131024268,131024970,Il10,0,+
chr9,45253838,45255529,Il10ra,0,-
chr16,91425123,91425834,Il10rb,0,+
chr7,4772377,4773566,Il11,0,-
chr4,41769120,41769473,Il11ra1,0,+
chr4_JH584294_random,3083,4163,Il11ra2,0,-
chr3,68698050,68698550,Il12a,0,+
chr11,44413236,44414677,Il12b,0,+
chr8,70820871,70821423,Il12rb1,0,+
chr6,67292017,67292202,Il12rb2,0,-
chr11,53631322,53632064,Il13,0,-
chrX,36168906,36171261,Il13ra1,0,+
chrX,147383477,147383636,Il13ra2,0,-
chr8,82331623,82331913,Il15,0,-
chr2,11733149,11733985,Il15ra,0,+
chr7,83643062,83643888,Il16,0,-
chr1,20733859,20734496,Il17a,0,+
chr18,61692437,61692537,Il17b,0,+
chr8,122423568,122423639,Il17c,0,+
chr14,57542640,57543166,Il17d,0,+
chr1,20777145,20777766,Il17f,0,-
chr6,120482484,120483727,Il17ra,0,+
chr14,29996167,29996623,Il17rb,0,-
chr6,113483119,113483163,Il17rc,0,+
chr14,27101386,27107286,Il17rd,0,+
chr6,113470143,113470751,Il17re,0,+
chr9,50581714,50581837,Il18,0,+
chr7,102015076,102015745,Il18bp,0,-
chr1,40498690,40500854,Il18r1,0,+
chr1,40549088,40551705,Il18rap,0,+
chr1,130932655,130933147,Il19,0,-
chr2,129299609,129300710,Il1a,0,-
chr2,129364579,129365028,Il1b,0,-
chr2,24293769,24293820,Il1f10,0,+
chr2,24281372,24282432,Il1f5,0,+
chr2,24225463,24225701,Il1f6,0,+
chr2,24159930,24160103,Il1f8,0,+
chr2,24192796,24193567,Il1f9,0,+
chr1,40313393,40316177,Il1r1,0,+
chr1,40125207,40125226,Il1r2,0,+
chr16,26715068,26717748,Il1rap,0,+
chrX,138846624,138846955,Il1rapl2,0,+
chr1,40462169,40465414,Il1rl1,0,+
chr1,40365445,40365471,Il1rl2,0,+
chr2,24349630,24351491,Il1rn,0,+
chr3,37120715,37121103,Il2,0,-
chr1,130907191,130907414,Il20,0,-
chr10,19759653,19760053,Il20ra,0,+
chr9,100457718,100459124,Il20rb,0,-
chr3,37222758,37225376,Il21,0,-
chr7,125632991,125633570,Il21r,0,+
chr10,118209526,118210046,Il22,0,+
chr4,135751365,135755383,Il22ra1,0,+
chr10,19632918,19634681,Il22ra2,0,+
chr10,128296139,128296795,Il23a,0,-
chr6,67422931,67423364,Il23r,0,-
chr1,130882073,130882454,Il24,0,-
chr14,54935359,54935836,Il25,0,+
chr8,84030285,84031030,Il27ra,0,-
chr2,11689782,11693194,Il2ra,0,+
chr15,78480548,78481475,Il2rb,0,-
chrX,101264384,101265037,Il2rg,0,-
chr11,54265084,54265403,Il3,0,-
chr5,123480152,123480418,Il31,0,-
chr13,112522806,112523902,Il31ra,0,-
chr19,29959041,29960715,Il33,0,+
chr8,110741828,110742444,Il34,0,-
chr14,14355426,14355490,Il3ra,0,+
chr11,53617080,53617338,Il4,0,-
chr7,44840705,44840809,Il4i1,0,+
chr7,125577054,125579474,Il4ra,0,+
chr11,53724014,53725103,Il5,0,+
chr6,106710378,106712381,Il5ra,0,-
chr5,30019548,30019968,Il6,0,+
chr3,89869323,89871160,Il6ra,0,-
chr13,112504445,112506860,Il6st,0,+
chr3,7572076,7573839,Il7,0,-
chr15,9506158,9507854,Il7r,0,-
chr13,56479276,56479362,Il9,0,-
chr11,32188996,32190611,Il9r,0,-
chr16,36725536,36726804,Ildr1,0,+
chr1,166310795,166316832,Ildr2,0,+
chr3,90487619,90488379,Ilf2,0,+
chr9,21400501,21401803,Ilf3,0,+
chr7,105742662,105742925,Ilk,0,+
chr1,91375830,91375941,Ilkap,0,-
chr10,118289629,118290150,Iltifb,0,-
chr10,78584248,78584502,Ilvbl,0,+
chr2,105965332,105965558,Immp1l,0,+
chr12,41955100,41955588,Immp2l,0,+
chr6,71874332,71875266,Immt,0,+
chr9,56938061,56938398,Imp3,0,+
chr1,34444470,34445747,Imp4,0,+
chr3,10313539,10315185,Impa1,0,-
chr18,67318510,67318841,Impa2,0,+
chr18,12990558,12992948,Impact,0,+
chr4,4764350,4767703,Impad1,0,-
chr6,29200436,29201197,Impdh1,0,-
chr9,108565519,108565566,Impdh2,0,+
chr9,80313329,80314370,Impg1,0,-
chr16,56270792,56273753,Impg2,0,+
chr19,47023650,47024346,Ina,0,+
chr4,98717936,98719603,Inadl,0,+
chr7,16272012,16272897,Inafm1,0,-
chr2,118746573,118748810,Inafm2,0,+
chr11,70688360,70688605,Inca1,0,-
chr19,9872296,9872676,Incenp,0,-
chr12,112614894,112615557,Inf2,0,+
chr8,11562121,11563251,Ing1,0,+
chr8,47667177,47668665,Ing2,0,-
chr6,21973699,21976037,Ing3,0,+
chr6,125048407,125049264,Ing4,0,+
chr1,93818323,93822100,Ing5,0,+
chr1,75510163,75510354,Inha,0,+
chr13,16027129,16027211,Inhba,0,+
chr1,119415464,119417321,Inhbb,0,-
chr10,127356325,127357086,Inhbc,0,-
chr10,127349401,127350256,Inhbe,0,-
chr4,59769646,59772363,Inip,0,-
chr6,55170626,55170847,Inmt,0,-
chr2,119373041,119374363,Ino80,0,-
chr18,24104760,24106526,Ino80c,0,-
chr1,63047800,63057982,Ino80d,0,-
chr7,126852432,126852769,Ino80e,0,-
chr1,52789419,52789667,Inpp1,0,-
chr1,37408259,37410740,Inpp4a,0,+
chr8,82122735,82127917,Inpp4b,0,+
chr7,139578353,139579652,Inpp5a,0,+
chr4,124800821,124801511,Inpp5b,0,+
chr1,87719323,87720510,Inpp5d,0,+
chr2,26396248,26397971,Inpp5e,0,-
chr7,128695325,128696436,Inpp5f,0,+
chr11,3494271,3494659,Inpp5j,0,-
chr11,75647711,75648865,Inpp5k,0,+
chr7,101822631,101823312,Inppl1,0,-
chr19,52264950,52265458,Ins1,0,+
chr7,142678655,142678712,Ins2,0,-
chr7,114849944,114850380,Insc,0,+
chr5,28076820,28078662,Insig1,0,+
chr1,121304352,121305905,Insig2,0,-
chr8,71690365,71690577,Insl3,0,+
chr4,103017872,103018113,Insl5,0,-
chr19,29321353,29321434,Insl6,0,-
chr2,146223831,146225018,Insm1,0,+
chr12,55600954,55602017,Insm2,0,+
chr8,3150921,3155668,Insr,0,-
chr3,87815375,87816101,Insrr,0,+
chr5,139751281,139751517,Ints1,0,-
chr8,68827433,68829410,Ints10,0,+
chr3,133109419,133110985,Ints12,0,+
chr11,86210682,86212631,Ints2,0,-
chr3,90391379,90392027,Ints3,0,-
chr7,97541190,97541398,Ints4,0,+
chr19,8897735,8897890,Ints5,0,+
chr14,62676324,62678167,Ints6,0,-
chr1,191621464,191623690,Ints7,0,+
chr4,11202927,11204466,Ints8,0,-
chr14,65039449,65039835,Ints9,0,+
chr3,40701313,40704774,Intu,0,+
chr4,48429708,48431953,Invs,0,+
chr9,108045972,108048782,Ip6k1,0,+
chr9,108806039,108806333,Ip6k2,0,+
chr17,27143970,27144881,Ip6k3,0,-
chr10,6886364,6890474,Ipcef1,0,-
chr10,71381818,71385885,Ipmk,0,+
chr13,106794438,106795630,Ipo11,0,-
chr4,117894492,117894560,Ipo13,0,-
chr14,55625628,55625910,Ipo4,0,-
chr14,120946805,120948044,Ipo5,0,+
chr6,148770683,148772789,Ipo8,0,-
chr1,135382314,135385366,Ipo9,0,-
chr4,116538024,116538235,Ipp,0,+
chr13,49461759,49463060,Ippk,0,+
chr7,59669587,59669742,Ipw,0,-
chr1,90042131,90042625,Iqca,0,-
chr16,36872421,36872715,Iqcb1,0,+
chr4,129615616,129616463,Iqcc,0,-
chr5,120606985,120607113,Iqcd,0,+
chr5,140663504,140665365,Iqce,0,-
chr9,106502237,106502250,Iqcf1,0,+
chr9,106543388,106543845,Iqcf3,0,-
chr9,106568318,106568331,Iqcf4,0,-
chr9,106515992,106516003,Iqcf5,0,+
chr16,33014269,33016937,Iqcg,0,-
chr9,63421619,63421834,Iqch,0,-
chr3,68055440,68056593,Iqcj,0,+
chr7,118971490,118972652,Iqck,0,+
chr7,80711582,80713831,Iqgap1,0,-
chr13,95627176,95628006,Iqgap2,0,-
chr3,88120276,88121048,Iqgap3,0,+
chr6,90659597,90662454,Iqsec1,0,-
chrX,152222935,152225237,Iqsec2,0,+
chr6,121372927,121376531,Iqsec3,0,-
chr6,24444864,24446056,Iqub,0,-
chrX,74013913,74015439,Irak1,0,-
chr9,82846797,82847688,Irak1bp1,0,+
chr6,113693780,113695027,Irak2,0,+
chr10,120141653,120142714,Irak3,0,-
chr15,94567046,94568316,Irak4,0,+
chr9,54909741,54912534,Ireb2,0,+
chr11,53777430,53778374,Irf1,0,+
chr8,46846222,46847458,Irf2,0,+
chr7,19006191,19006763,Irf2bp1,0,+
chr8,126588295,126591112,Irf2bp2,0,-
chr12,86880702,86881569,Irf2bpl,0,-
chr7,45002346,45002848,Irf3,0,+
chr13,30763667,30766927,Irf4,0,+
chr6,29536785,29537320,Irf5,0,+
chr1,193169506,193172035,Irf6,0,+
chr7,141263182,141263224,Irf7,0,-
chr8,120755175,120756692,Irf8,0,+
chr14,55609031,55610030,Irf9,0,+
chr14,103055508,103056573,Irg1,0,+
chr7,24431925,24431998,Irgc1,0,-
chr11,48865248,48865800,Irgm1,0,-
chr11,58220672,58222783,Irgm2,0,+
chr7,24534487,24538600,Irgq,0,+
chr1,82233104,82237604,Irs1,0,-
chr8,10986963,10987009,Irs2,0,-
chr5,137643031,137643686,Irs3,0,-
chrX,141710997,141713558,Irs4,0,-
chr13,71958231,71958615,Irx1,0,-
chr13,72633263,72634194,Irx2,0,+
chr8,91798510,91798921,Irx3,0,-
chr13,73269034,73269620,Irx4,0,+
chr8,92360896,92361456,Irx5,0,+
chr8,92679653,92680956,Irx6,0,+
chr13,59755414,59756854,Isca1,0,-
chr12,84774717,84775089,Isca2,0,+
chr5,113777918,113778282,Iscu,0,+
chr4,156199423,156199583,Isg15,0,-
chr7,78920162,78920396,Isg20,0,+
chr3,87939351,87940686,Isg20l2,0,+
chr13,116298269,116299479,Isl1,0,-
chr9,55545539,55546178,Isl2,0,+
chr9,58156263,58156935,Islr,0,-
chr9,58196296,58197737,Islr2,0,-
chr2,139757494,139758581,Ism1,0,+
chr12,87278637,87279681,Ism2,0,-
chr18,58677911,58679570,Isoc1,0,+
chr7,4895400,4895716,Isoc2a,0,+
chr7,4844959,4845269,Isoc2b,0,-
chr12,36476777,36478818,Ispd,0,+
chr14,25603924,25605636,Israa,0,+
chr8,109671320,109672447,Ist1,0,-
chr8,74892904,74893506,Isx,0,+
chr6,87818447,87819095,Isy1,0,-
chr8,70597198,70597290,Isyna1,0,+
chr2,155224466,155226855,Itch,0,+
chr8,85717556,85718867,Itfg1,0,-
chr6,128409443,128410313,Itfg2,0,-
chr17,26212691,26213505,Itfg3,0,-
chr13,114958080,114960089,Itga1,0,-
chr3,96663030,96664519,Itga10,0,+
chr9,62782699,62783979,Itga11,0,+
chr13,114835911,114836484,Itga2,0,-
chr11,102453296,102453460,Itga2b,0,-
chr11,95044474,95045763,Itga3,0,-
chr2,79326615,79333114,Itga4,0,+
chr15,103344285,103345268,Itga5,0,-
chr2,71855853,71858427,Itga6,0,+
chr10,128957851,128958284,Itga7,0,+
chr2,12106659,12109114,Itga8,0,-
chr9,118897332,118901003,Itga9,0,+
chr7,128205175,128205503,Itgad,0,+
chr11,73134161,73134834,Itgae,0,+
chr7,127333610,127335137,Itgal,0,+
chr7,128117377,128118491,Itgam,0,+
chr2,83803335,83806917,Itgav,0,+
chr7,128150194,128150657,Itgax,0,+
chr8,128732088,128733579,Itgb1,0,+
chr12,21269805,21270885,Itgb1bp1,0,-
chrX,101453365,101453541,Itgb1bp2,0,+
chr10,77565240,77565674,Itgb2,0,+
chr16,96422297,96422620,Itgb2l,0,-
chr11,104667145,104670471,Itgb3,0,+
chr4,99765401,99767576,Itgb3bp,0,-
chr11,116008100,116008411,Itgb4,0,+
chr16,33948752,33949338,Itgb5,0,+
chr2,60598291,60600484,Itgb6,0,-
chr15,102215994,102216159,Itgb7,0,-
chr12,119162802,119163116,Itgb8,0,-
chr14,123973376,123974079,Itgbl1,0,+
chr14,30929179,30929509,Itih1,0,-
chr2,10094590,10094753,Itih2,0,-
chr14,30908573,30908682,Itih3,0,-
chr14,30901704,30901986,Itih4,0,+
chr2,10251583,10256529,Itih5,0,+
chr11,46325147,46327456,Itk,0,-
chr1,171518123,171518240,Itln1,0,-
chrX,107397194,107397890,Itm2a,0,-
chr14,73362231,73363057,Itm2b,0,-
chr1,85907638,85908698,Itm2c,0,+
chr2,130681081,130681614,Itpa,0,+
chr12,102568582,102570125,Itpk1,0,-
chr2,119750867,119751253,Itpka,0,+
chr1,180421890,180423659,Itpkb,0,+
chr7,27207169,27208240,Itpkc,0,-
chr6,108549839,108551116,Itpr1,0,+
chr6,146108298,146111670,Itpr2,0,-
chr17,27121528,27122223,Itpr3,0,+
chr19,47894595,47896506,Itprip,0,-
chr2,127138768,127140556,Itpripl1,0,-
chr7,118485111,118489726,Itpripl2,0,-
chr16,91912009,91920579,Itsn1,0,+
chr12,4713197,4713952,Itsn2,0,+
chr2,118880586,118881357,Ivd,0,+
chr3,92570899,92571349,Ivl,0,-
chr1,151355175,151356798,Ivns1abp,0,+
chr18,32097281,32104331,Iws1,0,+
chr10,3554212,3554877,Iyd,0,+
chr7,45627208,45627242,Izumo1,0,+
chr9,14885813,14886291,Izumo1r,0,-
chr7,44719785,44719842,Izumo2,0,+
chr4,92144317,92144545,Izumo3,0,-
chr10,80705151,80705382,Izumo4,0,+
chr3,41614003,41616864,Jade1,0,+
chr11,51813455,51816894,Jade2,0,-
chrX,20517896,20519939,Jade3,0,+
chr2,137081450,137083023,Jag1,0,-
chr12,112908589,112908888,Jag2,0,-
chr6,113447365,113448229,Jagn1,0,+
chr4,101151973,101153494,Jak1,0,-
chr19,29311848,29313080,Jak2,0,+
chr8,71690171,71690577,Jak3,0,+
chr5,37125050,37125298,Jakmip1,0,+
chr18,43531407,43531964,Jakmip2,0,-
chr7,139081678,139083976,Jakmip3,0,+
chr16,84822819,84826375,Jam2,0,+
chr9,27097383,27098365,Jam3,0,-
chr13,44919952,44921643,Jarid2,0,+
chr6,52768067,52770203,Jazf1,0,-
chr5,88519808,88521312,Jchain,0,-
chr12,85638958,85639878,Jdp2,0,+
chr12,72100828,72101527,Jkamp,0,+
chr10,67255537,67256326,Jmjd1c,0,+
chr11,59455606,59458567,Jmjd4,0,+
chr11,116837431,116837631,Jmjd6,0,-
chr2,120032202,120032604,Jmjd7,0,+
chr17,25830590,25831843,Jmjd8,0,+
chr13,93430096,93435419,Jmy,0,-
chr15,79674249,79676079,Josd1,0,-
chr7,44471514,44471658,Josd2,0,+
chr1,16994939,16997478,Jph1,0,-
chr2,163336241,163337924,Jph2,0,-
chr8,121789479,121791083,Jph3,0,+
chr14,55106825,55108311,Jph4,0,-
chr15,74702411,74705760,Jrk,0,-
chr9,13242789,13244082,Jrkl,0,-
chr10,80808495,80808571,Jsrp1,0,-
chr3,90235539,90235840,Jtb,0,+
chr4,95049035,95050266,Jun,0,-
chr8,84976908,84977394,Junb,0,-
chr8,70700083,70700616,Jund,0,+
chr11,100368855,100371449,Jup,0,-
chr16,33969072,33975515,Kalrn,0,-
chr19,25433583,25434496,Kank1,0,+
chr9,21766772,21768950,Kank2,0,-
chr17,33822725,33822914,Kank3,0,+
chr4,98754891,98756462,Kank4,0,-
chr11,104333228,104334977,Kansl1,0,-
chr1,66719242,66720775,Kansl1l,0,-
chr15,98517657,98519421,Kansl2,0,-
chr1,36335729,36337630,Kansl3,0,-
chrX,152294823,152298874,Kantr,0,-
chr6,133849854,133850052,Kap,0,-
chr8,111993438,111993607,Kars,0,-
chr11,100704745,100705237,Kat2a,0,-
chr17,53670868,53672721,Kat2b,0,+
chr19,5603013,5603552,Kat5,0,-
chr8,22940642,22943262,Kat6a,0,+
chr14,21670873,21672478,Kat6b,0,+
chr11,95271852,95275785,Kat7,0,-
chr7,127925651,127925762,Kat8,0,+
chr10,7762988,7763150,Katna1,0,+
chr5,148871583,148876137,Katnal1,0,-
chr18,76993199,76993570,Katnal2,0,-
chr8,95098786,95099874,Katnb1,0,+
chr2,112412415,112414237,Katnbl1,0,+
chr19,45078967,45079289,Kazald1,0,+
chr4,142102389,142104789,Kazn,0,-
chr8,15029304,15033332,Kbtbd11,0,+
chr9,65388683,65390275,Kbtbd13,0,-
chr6,56777524,56778877,Kbtbd2,0,-
chr9,4331451,4331732,Kbtbd3,0,+
chr2,90909877,90910560,Kbtbd4,0,+
chr14,79453516,79454816,Kbtbd6,0,+
chr14,79428802,79431038,Kbtbd7,0,+
chr6,95126940,95129793,Kbtbd8,0,+
chr6,72841113,72842868,Kcmf1,0,-
chr6,126636462,126641867,Kcna1,0,-
chr3,107195590,107195721,Kcna10,0,+
chr3,107105604,107115005,Kcna2,0,+
chr3,107038009,107038129,Kcna3,0,+
chr2,107296887,107298504,Kcna4,0,+
chr6,126532550,126533354,Kcna5,0,-
chr6,126735214,126738334,Kcna6,0,-
chr7,45409760,45411382,Kcna7,0,+
chr3,65376568,65378225,Kcnab1,0,+
chr4,152390739,152393034,Kcnab2,0,-
chr11,69332143,69333041,Kcnab3,0,+
chr2,167095968,167104352,Kcnb1,0,-
chr1,15711629,15714214,Kcnb2,0,+
chr7,46428311,46433353,Kcnc1,0,+
chr10,112462092,112466304,Kcnc2,0,+
chr7,44601868,44604751,Kcnc3,0,+
chr3,107438302,107439420,Kcnc4,0,-
chrX,7836503,7838278,Kcnd1,0,+
chr6,21727342,21729805,Kcnd2,0,+
chr3,105669209,105674002,Kcnd3,0,+
chr3,105452552,105452955,Kcnd3os,0,-
chr16,92346000,92348564,Kcne1,0,-
chrX,142304752,142305593,Kcne1l,0,-
chr16,92296958,92298133,Kcne2,0,+
chr7,100184489,100184869,Kcne3,0,+
chr1,78818149,78820025,Kcne4,0,+
chr12,17172099,17174700,Kcnf1,0,-
chr2,168261697,168262379,Kcng1,0,-
chr18,80294543,80295628,Kcng2,0,-
chr17,83585956,83587733,Kcng3,0,-
chr8,119623853,119625648,Kcng4,0,-
chr1,192506121,192510159,Kcnh1,0,+
chr5,24319588,24319999,Kcnh2,0,-
chr15,99242522,99242817,Kcnh3,0,+
chr11,100741292,100741602,Kcnh4,0,-
chr12,74897216,74897506,Kcnh5,0,-
chr17,52978312,52979194,Kcnh8,0,+
chr11,33629340,33630550,Kcnip1,0,-
chr19,45792345,45793669,Kcnip2,0,-
chr2,127456497,127458388,Kcnip3,0,-
chr5,48389502,48390908,Kcnip4,0,-
chr9,32397460,32399194,Kcnj1,0,+
chr1,172370060,172374085,Kcnj10,0,+
chr7,46097122,46098724,Kcnj11,0,-
chr11,61070467,61073267,Kcnj12,0,+
chr1,87386283,87386415,Kcnj13,0,-
chr7,45816466,45817615,Kcnj14,0,-
chr16,95296729,95300258,Kcnj15,0,+
chr11,111025773,111027967,Kcnj16,0,+
chr11,111073070,111076825,Kcnj2,0,+
chr2,55594816,55598145,Kcnj3,0,+
chr15,79483713,79484439,Kcnj4,0,-
chr9,32314782,32317579,Kcnj5,0,-
chr16,94822531,94825002,Kcnj6,0,-
chr6,142564938,142565604,Kcnj8,0,-
chr1,172321032,172322862,Kcnj9,0,-
chr8,126029751,126030688,Kcnk1,0,+
chr12,98433993,98434806,Kcnk10,0,-
chr17,87745820,87745939,Kcnk12,0,-
chr12,100061885,100062682,Kcnk13,0,+
chr19,59235609,59237370,Kcnk18,0,+
chr1,189207929,189209789,Kcnk2,0,-
chr5,30622837,30625270,Kcnk3,0,+
chr19,6925689,6925982,Kcnk4,0,-
chr14,20140057,20141582,Kcnk5,0,-
chr7,29221927,29225035,Kcnk6,0,-
chr19,5707016,5707101,Kcnk7,0,+
chr14,23306611,23309014,Kcnma1,0,-
chr11,33970364,33973638,Kcnmb1,0,+
chr3,32198359,32200180,Kcnmb2,0,+
chr10,116417867,116418237,Kcnmb4,0,-
chr8,70842048,70844315,Kcnn1,0,-
chr18,45685562,45685883,Kcnn2,0,+
chr3,89667381,89672494,Kcnn3,0,+
chr7,24384636,24385212,Kcnn4,0,+
chr7,143426125,143427042,Kcnq1,0,+
chr7,143213110,143296547,Kcnq1ot1,0,-
chr2,181075578,181081052,Kcnq2,0,-
chr15,65994914,65995170,Kcnq3,0,-
chr4,120697472,120697893,Kcnq4,0,-
chr1,21398402,21402162,Kcnq5,0,-
chr14,61611651,61612833,Kcnrg,0,+
chr2,164163618,164164547,Kcns1,0,-
chr15,34839926,34843407,Kcns2,0,+
chr12,11090201,11091220,Kcns3,0,-
chr2,25916117,25918273,Kcnt1,0,+
chr1,140609712,140610261,Kcnt2,0,+
chr8,25937802,25937934,Kcnu1,0,+
chr15,45106283,45108973,Kcnv1,0,-
chr19,27333923,27337179,Kcnv2,0,+
chr6,29482035,29482244,Kcp,0,-
chr18,14968684,14969536,Kctd1,0,-
chr5,114363571,114365641,Kctd10,0,-
chr11,69878263,69879511,Kctd11,0,-
chr14,102976580,102981456,Kctd12,0,-
chrX,153685153,153688812,Kctd12b,0,-
chr7,126945121,126945609,Kctd13,0,+
chr7,97458244,97459557,Kctd14,0,+
chr7,34639015,34640290,Kctd15,0,-
chr18,40531103,40531184,Kctd16,0,+
chr15,78438486,78439303,Kctd17,0,+
chr1,57955100,57956820,Kctd18,0,-
chr8,105382806,105382955,Kctd19,0,-
chr11,115430342,115431274,Kctd2,0,+
chr17,28966944,28967937,Kctd20,0,+
chr7,97348104,97350216,Kctd21,0,+
chr1,188971097,188972124,Kctd3,0,-
chr14,75963370,75965217,Kctd4,0,+
chr17,24047719,24049414,Kctd5,0,-
chr14,8222873,8223569,Kctd6,0,+
chr5,130152607,130155808,Kctd7,0,+
chr5,69109284,69110334,Kctd8,0,-
chr14,67740412,67742310,Kctd9,0,+
chr1,44106545,44107086,Kdelc1,0,-
chr9,53399812,53401867,Kdelc2,0,+
chr7,45883011,45883726,Kdelr1,0,+
chr5,143420835,143421904,Kdelr2,0,+
chr15,79527112,79527739,Kdelr3,0,+
chr4,133530369,133530790,Kdf1,0,+
chr4,136550532,136550847,Kdm1a,0,-
chr13,47082958,47085279,Kdm1b,0,+
chr19,4316146,4319099,Kdm2a,0,-
chr5,122870674,122871715,Kdm2b,0,-
chr6,71588969,71589634,Kdm3a,0,-
chr18,34837670,34839370,Kdm3b,0,+
chr4,118137003,118138229,Kdm4a,0,-
chr17,56401728,56402873,Kdm4b,0,+
chr4,74404997,74405864,Kdm4c,0,+
chr9,14462580,14463027,Kdm4d,0,-
chr6,120439193,120444574,Kdm5a,0,+
chr1,134631374,134632878,Kdm5b,0,+
chrX,152273074,152279099,Kdm5c,0,+
chrY,943165,943811,Kdm5d,0,+
chrX,18278707,18279358,Kdm6a,0,+
chr11,69398517,69399825,Kdm6b,0,-
chr6,39136619,39143210,Kdm7a,0,-
chr7,125461251,125462268,Kdm8,0,+
chr5,75933269,75934422,Kdr,0,-
chr1,106720409,106724901,Kdsr,0,-
chr9,21229729,21230701,Keap1,0,-
chr19,12719182,12719896,Keg1,0,+
chr6,41686329,41686446,Kel,0,-
chr10,97612975,97613688,Kera,0,+
chr1,21351093,21352199,Khdc1a,0,+
chr1,21384899,21386384,Khdc1b,0,+
chr1,21369727,21369743,Khdc1c,0,+
chr9,73104192,73104443,Khdc3,0,+
chr4,129713814,129716088,Khdrbs1,0,-
chr1,32657541,32657738,Khdrbs2,0,+
chr15,69092992,69093518,Khdrbs3,0,+
chr5,30931047,30931246,Khk,0,+
chr14,55895112,55896781,Khnyn,0,+
chr17,57021048,57022692,Khsrp,0,-
chr12,25057841,25059697,Kidins220,0,+
chr19,37420390,37421859,Kif11,0,+
chr4,63165636,63165831,Kif12,0,-
chr13,46749087,46750605,Kif13a,0,-
chr1,136527616,136530819,Kif14,0,+
chr9,123018127,123018733,Kif15,0,+
chr2,142618344,142619757,Kif16b,0,-
chr4,138301275,138301973,Kif17,0,+
chr2,109341240,109341746,Kif18a,0,+
chr11,102905518,102906199,Kif18b,0,-
chr11,114790261,114790575,Kif19a,0,+
chr1,93015454,93018456,Kif1a,0,-
chr4,149176318,149180767,Kif1b,0,-
chr10,62558469,62559007,Kif1bp,0,-
chr11,70728879,70731970,Kif1c,0,+
chr18,34632615,34633277,Kif20a,0,+
chr19,34975570,34975731,Kif20b,0,+
chr15,90933274,90934449,Kif21a,0,-
chr1,136174091,136178014,Kif21b,0,+
chr7,127027730,127027792,Kif22,0,-
chr9,61917277,61917663,Kif23,0,-
chr4,41390747,41392111,Kif24,0,-
chr12,112180632,112181747,Kif26a,0,+
chr1,178932228,178932857,Kif26b,0,+
chr13,58287515,58287792,Kif27,0,-
chr13,106960584,106962138,Kif2a,0,-
chr11,91575285,91575448,Kif2b,0,-
chr4,117159632,117160166,Kif2c,0,-
chr11,53601059,53604246,Kif3a,0,+
chr2,153330155,153333389,Kif3b,0,+
chr12,3402885,3406494,Kif3c,0,+
chrX,100726659,100727271,Kif4,0,+
chr10,127225694,127228421,Kif5a,0,-
chr18,6201004,6203707,Kif5b,0,-
chr2,49771163,49774778,Kif5c,0,+
chr17,49908793,49909847,Kif6,0,+
chr7,79698097,79698547,Kif7,0,-
chr9,110523837,110524440,Kif9,0,+
chr1,163915724,163917107,Kifap3,0,+
chr17,33875665,33875824,Kifc1,0,-
chr15,76667458,76668196,Kifc2,0,+
chr8,95099827,95100452,Kifc3,0,-
chr17,26932148,26932579,Kifc5b,0,+
chr2,10092517,10092701,Kin,0,+
chrX,136534013,136534308,Kir3dl1,0,+
chrX,136448106,136448668,Kir3dl2,0,-
chr3,87078591,87083143,Kirrel,0,-
chr7,30447765,30448118,Kirrel2,0,-
chr9,35035280,35036307,Kirrel3,0,+
chrX,52742562,52744593,Kis2,0,-
chr1,133329645,133329722,Kiss1,0,+
chr10,79922004,79922272,Kiss1r,0,+
chr5,75654545,75656721,Kit,0,+
chr10,100096017,100100412,Kitl,0,+
chr2,146970060,146970089,Kiz,0,+
chr5,150991854,150993817,Kl,0,+
chr5,65383697,65384003,Klb,0,+
chr12,111794336,111794899,Klc1,0,+
chr19,5107745,5108688,Klc2,0,-
chr7,19394439,19394640,Klc3,0,-
chr17,46630630,46631022,Klc4,0,-
chr8,84904939,84905295,Klf1,0,+
chr15,38294405,38295904,Klf10,0,-
chr12,24660463,24662782,Klf11,0,+
chr14,99870639,99875132,Klf12,0,-
chr7,63886350,63891507,Klf13,0,-
chr6,30956020,30957719,Klf14,0,-
chr6,90474288,90475209,Klf15,0,+
chr10,80567120,80568920,Klf16,0,-
chr4,117756658,117759106,Klf17,0,-
chr8,72320919,72321654,Klf2,0,+
chr5,64829158,64830129,Klf3,0,+
chr4,55527136,55528124,Klf4,0,-
chr14,99313329,99313409,Klf5,0,+
chr13,5867283,5870393,Klf6,0,+
chr1,64035670,64035712,Klf7,0,-
chrX,153392868,153396134,Klf8,0,+
chr19,23164912,23166911,Klf9,0,+
chr12,69283319,69283961,Klhdc1,0,+
chr6,30450696,30455174,Klhdc10,0,+
chr12,69310276,69310687,Klhdc2,0,+
chr17,46674550,46675085,Klhdc3,0,-
chr8,121796307,121796546,Klhdc4,0,-
chr4,139962172,139965312,Klhdc7a,0,-
chr1,132304792,132307357,Klhdc8a,0,+
